A1YPR0:5_20	P19532_1	42.857	14	4	1	1	14	54	63	595	 8.7	16	122
A1YPR0:5_20	Q96N77_1	41.667	12	7	0	3	14	29	40	787	 8.3	16	95
A1YPR0:5_20	Q99594_1	36.364	11	7	0	1	11	110	120	797	 8.3	16	263
A6NHT5:163_180	Q5T1R4_1	43.750	16	9	0	3	18	401	416	11	14.2	18	864
A6NHT5:163_180	Q5T1R4_1	50.000	10	5	0	6	15	200	209	44	12.5	18	864
A6NHT5:163_180	Q5T1R4_1	40.000	10	6	0	1	10	743	752	340	 9.5	18	864
A6NHT5:163_180	Q9Y222_2	57.143	7	3	0	9	15	82	88	29	12.9	18	302
A6NHT5:163_180	Q9Y222_2	100.000	4	0	0	10	13	155	158	105	11.2	18	302
A6NHT5:163_180	Q9Y222_2	80.000	5	1	0	11	15	235	239	132	10.8	18	302
A6NHT5:163_180	Q15672_1	100.000	5	0	0	4	8	7	11	39	12.5	18	31
A6NHT5:163_180	O43889_1	47.059	17	7	1	4	18	4	20	47	12.1	18	92
A6NHT5:163_180	P19532_1	77.778	9	1	1	11	18	55	63	56	12.1	18	122
A6NHT5:163_180	P17544_1	55.556	9	4	0	9	17	101	109	95	11.2	18	296
A6NHT5:163_180	Q13133_2	35.714	14	9	0	1	14	52	65	98	11.2	18	243
A6NHT5:163_180	Q99966_1	50.000	10	5	0	6	15	5	14	122	10.8	18	49
A6NHT5:163_180	Q9Y222_1	57.143	7	3	0	4	10	29	35	211	10.4	18	84
A6NHT5:163_180	O75030_1	62.500	8	3	0	11	18	5	12	217	10.4	18	72
A6NHT5:163_180	P04150_2	66.667	6	2	0	6	11	24	29	288	10.0	18	31
A6NHT5:163_180	Q96N77_1	62.500	8	3	0	10	17	1	8	325	 9.5	18	95
A6NHT5:163_180	O14948_1	50.000	8	4	0	11	18	66	73	329	 9.5	18	119
A6NHT5:163_180	O14948_1	50.000	8	4	0	3	10	76	83	823	 8.7	18	119
A6NHT5:163_180	P18850_1	50.000	8	4	0	11	18	42	49	350	 9.5	18	150
A6NHT5:163_180	P18850_1	41.667	12	7	0	6	17	109	120	368	 9.5	18	150
A6NHT5:163_180	Q15562_1	100.000	2	0	0	15	16	95	96	489	 9.1	18	276
A6NHT5:163_180	P01106_1	100.000	2	0	0	16	17	27	28	520	 9.1	18	144
A6NHT5:163_180	P98169_1	100.000	2	0	0	14	15	57	58	521	 9.1	18	128
A6NHT5:163_180	P98168_1	100.000	2	0	0	14	15	57	58	521	 9.1	18	128
A6NHT5:163_180	P42229_1	100.000	2	0	0	16	17	44	45	555	 9.1	18	73
A6NHT5:163_180	P17020_1	40.000	10	6	0	8	17	108	117	625	 8.7	18	149
A8MUZ8:109_125	P17544_1	54.545	11	4	1	5	14	3	13	2.4	15.9	17	296
A8MUZ8:109_125	Q5T1R4_1	100.000	4	0	0	4	7	125	128	3.0	15.5	17	864
A8MUZ8:109_125	Q5T1R4_1	41.176	17	2	1	8	16	596	612	64	11.7	17	864
A8MUZ8:109_125	O95936_1	100.000	4	0	0	11	14	61	64	3.6	15.5	17	116
A8MUZ8:109_125	Q8WYP5_1	37.500	16	10	0	2	17	77	92	4.0	15.1	17	253
A8MUZ8:109_125	Q8WYP5_1	75.000	4	1	0	1	4	148	151	218	10.0	17	253
A8MUZ8:109_125	P14921_1	35.294	17	11	0	1	17	78	94	11	13.8	17	157
A8MUZ8:109_125	Q6ISB3_1	80.000	5	1	0	12	16	87	91	40	12.1	17	93
A8MUZ8:109_125	Q9HAP2_1	54.545	11	4	1	5	14	85	95	49	12.1	17	124
A8MUZ8:109_125	O00716_1	80.000	5	1	0	4	8	28	32	76	11.7	17	75
A8MUZ8:109_125	Q12772_1	80.000	5	1	0	11	15	2	6	148	10.8	17	50
A8MUZ8:109_125	Q96N77_1	41.667	12	7	0	2	13	66	77	186	10.4	17	95
A8MUZ8:109_125	O43186_1	57.143	7	3	0	1	7	67	73	222	10.0	17	85
A8MUZ8:109_125	Q16621_1	66.667	6	2	0	1	6	157	162	420	 9.1	17	206
A8MYZ6:430_473	O95644_2	40.741	27	5	2	5	28	215	233	0.49	20.2	44	241
A8MYZ6:430_473	P01106_1	34.375	32	15	1	8	33	106	137	13	15.5	44	144
A8MYZ6:430_473	P01106_1	43.750	16	9	0	7	22	13	28	131	12.1	44	144
A8MYZ6:430_473	P01106_1	44.444	9	5	0	36	44	13	21	179	11.7	44	144
A8MYZ6:430_473	P98169_1	44.444	27	11	2	1	24	40	65	25	14.6	44	128
A8MYZ6:430_473	P98168_1	44.444	27	11	2	1	24	40	65	25	14.6	44	128
A8MYZ6:430_473	Q16665_1	55.556	9	4	0	6	14	25	33	29	14.2	44	45
A8MYZ6:430_473	Q9H3D4_2	100.000	5	0	0	36	40	51	55	53	13.4	44	71
A8MYZ6:430_473	P06401_3	75.000	4	1	0	25	28	97	100	62	13.4	44	247
A8MYZ6:430_473	Q12948_2	33.333	18	12	0	4	21	68	85	65	13.4	44	88
A8MYZ6:430_473	O14948_1	66.667	6	2	0	10	15	95	100	96	12.5	44	119
A8MYZ6:430_473	Q04206_3	45.455	11	6	0	28	38	14	24	100	12.5	44	32
A8MYZ6:430_473	Q02548_1	37.500	16	10	0	13	28	38	53	106	12.5	44	55
A8MYZ6:430_473	Q13469_1	22.222	27	19	1	14	38	21	47	109	12.5	44	96
A8MYZ6:430_473	Q13469_1	57.143	7	3	0	33	39	26	32	132	12.1	44	96
A8MYZ6:430_473	Q5BKZ1_1	28.571	21	15	0	7	27	97	117	112	12.5	44	124
A8MYZ6:430_473	Q03164_1	50.000	10	5	0	28	37	12	21	117	12.5	44	84
A8MYZ6:430_473	Q00613_1	62.500	8	3	0	10	17	45	52	127	12.5	44	159
A8MYZ6:430_473	Q00613_1	55.556	9	4	0	1	9	55	63	504	10.4	44	159
A8MYZ6:430_473	Q96BA8_1	46.667	15	5	1	2	16	6	17	129	12.1	44	60
A8MYZ6:430_473	P48436_1	40.000	30	12	2	15	44	53	76	135	12.1	44	84
A8MYZ6:430_473	Q9HAP2_1	80.000	5	1	0	28	32	3	7	143	12.1	44	124
A8MYZ6:430_473	P28347_2	66.667	6	2	0	13	18	79	84	150	12.1	44	284
A8MYZ6:430_473	Q03933_1	75.000	8	2	0	5	12	53	60	167	12.1	44	65
O00712:130_145	P03372_1	100.000	4	0	0	12	15	33	36	1.7	15.9	16	184
O00712:130_145	Q5T1R4_1	100.000	4	0	0	13	16	540	543	2.8	15.5	16	864
O00712:130_145	Q15562_1	100.000	4	0	0	13	16	94	97	4.1	15.1	16	276
O00712:130_145	P06401_3	55.556	9	4	0	7	15	139	147	24	12.9	16	247
O00712:130_145	Q6DJT9_1	50.000	12	6	0	3	14	32	43	25	12.9	16	82
O00712:130_145	O15391_1	80.000	5	1	0	12	16	4	8	28	12.5	16	71
O00712:130_145	Q16665_1	37.500	16	8	1	1	16	27	40	46	12.1	16	45
O00712:130_145	O95718_1	62.500	8	3	0	5	12	79	86	65	11.7	16	231
O00712:130_145	Q02447_1	66.667	6	2	0	11	16	59	64	109	10.8	16	100
O00712:130_145	O00716_1	50.000	8	4	0	8	15	57	64	196	10.4	16	75
O00712:130_145	O95644_2	66.667	3	1	0	10	12	76	78	295	 9.5	16	241
O00712:130_145	P35222_1	75.000	4	1	0	11	14	10	13	348	 9.5	16	87
O00712:130_145	Q15596_1	100.000	2	0	0	14	15	84	85	500	 9.1	16	122
O00712:130_145	P03372_2	44.444	9	5	0	1	9	10	18	519	 9.1	16	285
O00712:130_145	Q9Y2N7_1	100.000	2	0	0	14	15	34	35	632	 8.7	16	53
O14545:278_293	P06401_1	75.000	8	2	0	1	8	79	86	5.2	14.6	16	164
O14545:278_293	P17544_1	100.000	4	0	0	8	11	81	84	8.4	14.2	16	296
O14545:278_293	P19532_1	33.333	15	10	0	2	16	69	83	64	11.7	16	122
O14545:278_293	Q5T1R4_1	50.000	10	5	0	2	11	158	167	126	10.8	16	864
O14545:278_293	Q02078_1	100.000	2	0	0	13	14	85	86	137	10.8	16	100
O14545:278_293	Q02962_1	66.667	3	1	0	10	12	23	25	144	10.4	16	95
O14545:278_293	O00716_1	46.154	13	7	0	3	15	55	67	148	10.4	16	75
O14545:278_293	P15172_1	100.000	2	0	0	15	16	31	32	167	10.4	16	97
O14545:278_293	Q16656_1	40.000	15	3	2	1	15	30	38	272	10.0	16	176
O14545:278_293	Q16656_1	100.000	2	0	0	8	9	137	138	849	 8.3	16	176
O14545:278_293	P17020_1	100.000	2	0	0	11	12	112	113	298	 9.5	16	149
O14545:278_293	O95409_1	100.000	2	0	0	14	15	63	64	334	 9.5	16	156
O14545:278_293	Q16665_2	66.667	6	2	0	10	15	13	18	444	 9.1	16	51
O14545:278_293	Q99967_1	100.000	2	0	0	14	15	24	25	558	 8.7	16	50
O14545:278_293	Q9Y2N7_1	44.444	9	2	1	9	14	29	37	709	 8.7	16	53
O14545:278_293	Q12948_2	100.000	2	0	0	7	8	79	80	718	 8.7	16	88
O14545:278_293	P28069_1	36.364	11	7	0	3	13	17	27	873	 8.3	16	37
O14545:278_293	Q01094_1	66.667	3	1	0	13	15	27	29	923	 8.3	16	70
O14896:214_231	Q15699_1	75.000	8	2	0	5	12	18	25	0.80	17.2	18	135
O14896:214_231	Q99967_1	42.857	21	9	1	1	18	25	45	11	13.8	18	50
O14896:214_231	Q99966_1	66.667	6	2	0	1	6	30	35	20	13.4	18	49
O14896:214_231	P42229_1	66.667	6	2	0	9	14	50	55	25	12.9	18	73
O14896:214_231	Q01094_1	50.000	18	8	1	1	17	29	46	29	12.9	18	70
O14896:214_231	Q9Y2N7_1	100.000	5	0	0	11	15	21	25	31	12.5	18	53
O14896:214_231	P43268_1	46.154	13	7	0	6	18	1	13	77	11.7	18	42
O14896:214_231	Q03933_1	71.429	7	2	0	2	8	14	20	116	10.8	18	65
O14896:214_231	Q16665_1	80.000	5	1	0	11	15	25	29	150	10.8	18	45
O14896:214_231	P28347_2	100.000	2	0	0	10	11	176	177	153	10.8	18	284
O14896:214_231	P28347_2	66.667	3	1	0	15	17	146	148	198	10.4	18	284
O14896:214_231	Q15562_1	66.667	3	1	0	15	17	129	131	206	10.4	18	276
O14896:214_231	Q02078_1	57.143	7	3	0	7	13	68	74	273	10.0	18	100
O14896:214_231	O95936_1	38.462	13	4	1	4	16	48	56	276	10.0	18	116
O14896:214_231	Q9BZE0_1	100.000	2	0	0	17	18	47	48	305	10.0	18	67
O14896:214_231	Q99594_1	31.250	16	11	0	2	17	112	127	361	 9.5	18	263
O14896:214_231	Q5BKZ1_1	100.000	2	0	0	12	13	87	88	420	 9.5	18	124
O14896:214_231	Q5T1R4_1	50.000	8	4	0	1	8	308	315	586	 9.1	18	864
O14896:214_231	P98169_1	50.000	4	2	0	15	18	111	114	806	 8.7	18	128
O14896:214_231	P98168_1	50.000	4	2	0	15	18	111	114	806	 8.7	18	128
O14896:214_231	Q15329_1	45.455	11	6	0	5	15	6	16	967	 8.3	18	60
O14948:55_81	O14948_1	100.000	27	0	0	1	27	55	81	4.12e-15	59.6	27	119
O14948:55_81	P19532_1	52.941	17	8	0	8	24	51	67	6.28e-07	36.3	27	122
O14948:55_81	P19532_1	60.000	10	1	2	15	23	42	49	638	 9.5	27	122
O14948:55_81	O75030_1	64.706	17	6	0	8	24	1	17	1.87e-04	28.6	27	72
O14948:55_81	Q92618_1	80.000	5	1	0	23	27	370	374	4.5	15.9	27	431
O14948:55_81	P06401_3	83.333	6	0	1	17	21	103	108	7.3	15.5	27	247
O14948:55_81	P17020_1	50.000	10	5	0	5	14	16	25	22	13.8	27	149
O14948:55_81	P04637_1	55.556	9	4	0	1	9	49	57	64	12.5	27	61
O14948:55_81	Q07869_1	50.000	8	4	0	17	24	5	12	170	11.2	27	30
O14948:55_81	Q9H3D4_2	26.667	15	11	0	11	25	56	70	184	11.2	27	71
O14948:55_81	Q9Y222_2	55.556	9	4	0	16	24	219	227	208	10.8	27	302
O14948:55_81	O95644_2	43.750	16	5	3	7	20	223	236	279	10.4	27	241
O14948:55_81	Q02447_1	100.000	2	0	0	14	15	69	70	344	10.4	27	100
O14948:55_81	Q03933_1	30.000	10	7	0	17	26	16	25	444	10.0	27	65
O14948:55_81	Q5T1R4_1	100.000	2	0	0	23	24	75	76	569	 9.5	27	864
O14978:14_29	P01106_1	66.667	6	2	0	7	12	131	136	1.1	16.8	16	144
O14978:14_29	P01106_1	100.000	2	0	0	14	15	54	55	494	 9.1	16	144
O14978:14_29	Q03164_1	80.000	5	1	0	12	16	67	71	1.7	15.9	16	84
O14978:14_29	Q13133_2	33.333	15	10	0	2	16	58	72	6.5	14.6	16	243
O14978:14_29	P52630_1	80.000	5	1	0	3	7	42	46	6.6	14.2	16	83
O14978:14_29	P06401_3	66.667	6	2	0	11	16	46	51	42	12.1	16	247
O14978:14_29	Q6ISB3_1	50.000	6	2	1	6	11	32	36	54	11.7	16	93
O14978:14_29	Q9Y222_2	57.143	7	3	0	10	16	58	64	55	11.7	16	302
O14978:14_29	Q9NZI5_1	50.000	6	2	1	6	11	29	33	61	11.7	16	91
O14978:14_29	Q01860_1	66.667	6	2	0	3	8	122	127	81	11.2	16	137
O14978:14_29	Q6DJT9_1	38.462	13	0	1	12	16	61	73	88	11.2	16	82
O14978:14_29	Q5T1R4_1	100.000	2	0	0	13	14	857	858	272	10.0	16	864
O14978:14_29	P78545_1	42.857	14	8	0	1	14	11	24	276	 9.5	16	31
O14978:14_29	P17544_1	100.000	2	0	0	15	16	156	157	345	 9.5	16	296
O14978:14_29	Q02962_1	100.000	2	0	0	14	15	36	37	386	 9.1	16	95
O14978:14_29	Q9Y222_1	62.500	8	3	0	6	13	39	46	466	 9.1	16	84
O14978:14_29	Q9UBX2_1	50.000	10	5	0	6	15	89	98	732	 8.7	16	98
O15014:264_281	P53539_1	100.000	4	0	0	4	7	69	72	3.6	15.5	18	113
O15014:264_281	P20393_1	50.000	10	5	0	5	14	178	187	17	13.4	18	236
O15014:264_281	O95644_2	50.000	8	4	0	5	12	229	236	60	12.1	18	241
O15014:264_281	P20823_2	60.000	10	4	0	3	12	7	16	65	11.7	18	67
O15014:264_281	P20823_2	33.333	18	12	0	1	18	37	54	80	11.7	18	67
O15014:264_281	Q9Y222_2	38.462	13	8	0	1	13	3	15	125	10.8	18	302
O15014:264_281	P11831_1	46.667	15	8	0	3	17	41	55	174	10.4	18	95
O15014:264_281	Q15329_1	80.000	5	1	0	9	13	5	9	200	10.4	18	60
O15014:264_281	Q9HAP2_1	66.667	6	2	0	3	8	34	39	339	 9.5	18	124
O15014:264_281	P14921_1	41.667	12	7	0	1	12	67	78	346	 9.5	18	157
O15014:264_281	P57073_2	100.000	2	0	0	12	13	96	97	420	 9.5	18	112
O15014:264_281	Q01860_2	100.000	2	0	0	12	13	66	67	420	 9.5	18	71
O15014:264_281	P48431_1	40.000	5	3	0	5	9	40	44	451	 9.1	18	114
O15014:264_281	O43186_1	100.000	2	0	0	12	13	36	37	516	 9.1	18	85
O15014:264_281	P18850_1	44.444	9	5	0	9	17	72	80	625	 8.7	18	150
O15014:264_281	Q15596_1	35.714	14	9	0	5	18	103	116	658	 8.7	18	122
O15014:264_281	P03372_2	100.000	2	0	0	11	12	153	154	972	 8.3	18	285
O15014:264_281	P16220_1	100.000	2	0	0	11	12	14	15	981	 8.3	18	88
O15156:6_21	Q9NZI5_1	100.000	4	0	0	9	12	88	91	1.5	16.3	16	91
O15156:6_21	Q12772_1	66.667	9	3	0	8	16	42	50	16	13.4	16	50
O15156:6_21	Q13133_1	60.000	10	3	1	6	15	12	20	24	12.9	16	96
O15156:6_21	O95644_2	80.000	5	1	0	9	13	36	40	30	12.5	16	241
O15156:6_21	O95644_2	75.000	4	1	0	10	13	233	236	618	 8.7	16	241
O15156:6_21	Q5T1R4_1	62.500	8	3	0	7	14	130	137	32	12.5	16	864
O15156:6_21	Q5T1R4_1	42.857	7	4	0	9	15	750	756	468	 9.1	16	864
O15156:6_21	P06401_3	75.000	8	2	0	9	16	22	29	32	12.5	16	247
O15156:6_21	P06401_3	36.364	11	7	0	4	14	215	225	39	12.1	16	247
O15156:6_21	Q92618_1	57.143	7	1	1	7	13	44	48	63	11.7	16	431
O15156:6_21	Q16254_1	100.000	5	0	0	12	16	28	32	75	11.2	16	77
O15156:6_21	P28347_2	55.556	9	2	2	10	16	104	112	97	11.2	16	284
O15156:6_21	P98169_1	100.000	4	0	0	12	15	16	19	238	10.0	16	128
O15156:6_21	P98168_1	100.000	4	0	0	12	15	16	19	238	10.0	16	128
O15156:6_21	Q15596_1	40.000	10	6	0	7	16	46	55	356	 9.5	16	122
O15156:6_21	Q02447_2	100.000	2	0	0	13	14	29	30	428	 9.1	16	150
O15156:6_21	P43268_1	66.667	6	2	0	9	14	37	42	537	 9.1	16	42
O15156:6_21	Q99814_2	80.000	5	1	0	12	16	24	28	554	 8.7	16	41
O15156:6_21	O00716_1	40.000	10	6	0	7	16	31	40	585	 8.7	16	75
O15156:6_21	Q9Y222_2	30.769	13	9	0	2	14	278	290	918	 8.3	16	302
O15156:301_316	Q02962_1	80.000	5	1	0	2	6	36	40	3.3	15.1	16	95
O15156:301_316	Q15596_1	40.000	15	9	0	2	16	95	109	4.8	14.6	16	122
O15156:301_316	O95936_1	80.000	5	1	0	1	5	42	46	8.4	14.2	16	116
O15156:301_316	P48436_1	80.000	5	1	0	2	6	54	58	22	12.9	16	84
O15156:301_316	Q00613_1	46.154	13	7	0	2	14	13	25	31	12.5	16	159
O15156:301_316	O43889_1	66.667	9	3	0	8	16	6	14	59	11.7	16	92
O15156:301_316	P11473_1	62.500	8	3	0	5	12	14	21	78	11.2	16	44
O15156:301_316	P15172_1	66.667	6	2	0	10	15	44	49	81	11.2	16	97
O15156:301_316	P17676_1	61.538	13	2	1	2	11	39	51	90	11.2	16	101
O15156:301_316	P78545_1	31.250	16	11	0	1	16	6	21	101	10.8	16	31
O15156:301_316	Q9ULX6_1	100.000	2	0	0	15	16	193	194	245	10.0	16	268
O15156:301_316	Q13133_2	100.000	2	0	0	15	16	36	37	251	10.0	16	243
O15156:301_316	P52945_1	41.667	12	7	0	3	14	54	65	255	10.0	16	79
O15156:301_316	Q13133_1	45.455	11	6	0	3	13	5	15	280	 9.5	16	96
O15156:301_316	P06492_1	57.143	7	3	0	1	7	71	77	283	 9.5	16	80
O15156:301_316	Q15329_1	38.462	13	8	0	4	16	10	22	314	 9.5	16	60
O15156:301_316	P17544_1	25.000	8	6	0	6	13	108	115	334	 9.5	16	296
O15156:301_316	Q9Y2N7_1	38.462	13	8	0	2	14	22	34	739	 8.7	16	53
O15156:301_316	P04637_1	42.857	14	7	1	1	14	2	14	753	 8.3	16	61
O15156:301_316	Q99814_2	38.462	13	8	0	3	15	22	34	817	 8.3	16	41
O15370:57_72	P17020_1	100.000	4	0	0	12	15	29	32	5.4	14.6	16	149
O15370:57_72	Q5T1R4_1	80.000	5	1	0	12	16	548	552	132	10.8	16	864
O15370:57_72	O95644_2	100.000	2	0	0	13	14	228	229	212	10.0	16	241
O15391:19_38	O15391_1	100.000	7	0	0	14	20	1	7	0.99	17.2	20	71
O15391:19_38	O15391_1	41.667	12	7	0	6	17	3	14	122	11.2	20	71
O15391:19_38	O95644_1	66.667	6	2	0	5	10	12	17	3.2	15.9	20	93
O15391:19_38	P18850_1	42.857	14	8	0	1	14	80	93	9.1	14.6	20	150
O15391:19_38	P18850_1	33.333	18	12	0	3	20	72	89	187	10.4	20	150
O15391:19_38	Q5T1R4_1	55.556	9	4	0	11	19	232	240	18	13.8	20	864
O15391:19_38	Q5T1R4_1	66.667	6	2	0	12	17	53	58	238	10.4	20	864
O15391:19_38	Q5T1R4_1	60.000	5	2	0	15	19	145	149	461	 9.5	20	864
O15391:19_38	P17020_1	66.667	6	2	0	15	20	111	116	60	12.1	20	149
O15391:19_38	P32519_1	55.556	9	4	0	9	17	36	44	97	11.2	20	87
O15391:19_38	Q16621_1	50.000	8	4	0	10	17	122	129	161	10.8	20	206
O15391:19_38	Q16665_1	55.556	9	4	0	9	17	6	14	212	10.4	20	45
O15391:19_38	P03372_2	80.000	5	1	0	8	12	222	226	260	10.0	20	285
O15391:19_38	O95718_1	36.364	11	7	0	3	13	176	186	299	10.0	20	231
O15391:19_38	Q9HAP2_1	50.000	8	4	0	12	19	47	54	304	10.0	20	124
O15391:19_38	P20823_2	60.000	5	1	1	10	14	35	38	306	10.0	20	67
O15391:19_38	Q02447_1	100.000	2	0	0	17	18	70	71	310	10.0	20	100
O15391:19_38	P15336_1	57.143	7	3	0	6	12	103	109	333	10.0	20	112
O15391:19_38	P57073_2	100.000	2	0	0	18	19	97	98	369	 9.5	20	112
O15391:19_38	P43268_1	57.143	7	3	0	11	17	5	11	378	 9.5	20	42
O15391:19_38	Q9Y222_2	44.444	9	5	0	11	19	64	72	385	 9.5	20	302
O15391:19_38	Q15329_1	50.000	12	6	0	1	12	17	28	451	 9.5	20	60
O15391:19_38	O00716_1	66.667	6	2	0	11	16	38	43	470	 9.5	20	75
O15391:19_38	Q9Y2N7_1	38.462	13	8	0	8	20	5	17	594	 9.1	20	53
O15391:98_116	O95936_1	100.000	4	0	0	5	8	32	35	2.0	16.3	19	116
O15391:98_116	P03372_1	80.000	5	1	0	1	5	20	24	2.3	16.3	19	184
O15391:98_116	O95718_1	61.538	13	1	2	8	16	145	157	3.3	15.9	19	231
O15391:98_116	P17544_1	80.000	5	1	0	5	9	21	25	4.5	15.5	19	296
O15391:98_116	P57073_2	100.000	4	0	0	8	11	89	92	5.8	15.1	19	112
O15391:98_116	P15172_1	62.500	8	3	0	11	18	71	78	26	12.9	19	97
O15391:98_116	P15172_1	38.095	21	9	1	3	19	43	63	92	11.2	19	97
O15391:98_116	Q13133_2	83.333	6	1	0	5	10	80	85	47	12.1	19	243
O15391:98_116	Q13133_2	46.154	13	7	0	2	14	148	160	432	 9.5	19	243
O15391:98_116	O15391_1	100.000	5	0	0	1	5	67	71	49	12.1	19	71
O15391:98_116	Q6ISB3_1	66.667	6	2	0	12	17	87	92	57	12.1	19	93
O15391:98_116	Q5T1R4_1	71.429	7	2	0	10	16	231	237	59	12.1	19	864
O15391:98_116	P35222_1	41.176	17	10	0	3	19	67	83	69	11.7	19	87
O15391:98_116	P15336_1	66.667	6	2	0	5	10	39	44	102	11.2	19	112
O15391:98_116	P04637_1	41.667	12	7	0	4	15	40	51	129	10.8	19	61
O15391:98_116	Q9HAP2_1	57.143	7	3	0	8	14	55	61	132	10.8	19	124
O15391:98_116	P04150_1	40.000	15	5	1	1	11	2	16	137	10.8	19	18
O15391:98_116	P06401_3	57.143	7	3	0	2	8	195	201	137	10.8	19	247
O15391:98_116	Q15596_2	66.667	3	1	0	6	8	158	160	206	10.4	19	177
O15391:98_116	O95644_2	57.143	7	3	0	10	16	193	199	240	10.4	19	241
O15391:98_116	Q00613_1	42.857	14	5	1	3	16	61	71	252	10.0	19	159
O15391:98_116	P98169_1	41.667	12	7	0	3	14	2	13	268	10.0	19	128
O43147:886_901	Q16656_1	80.000	5	1	0	1	5	18	22	1.6	16.3	16	176
O43147:886_901	Q9Y222_1	41.667	12	7	0	1	12	20	31	13	13.4	16	84
O43147:886_901	Q16621_1	50.000	12	6	0	2	13	13	24	19	12.9	16	206
O43147:886_901	P06401_1	58.333	12	4	1	1	11	49	60	19	12.9	16	164
O43147:886_901	P98169_1	62.500	8	3	0	4	11	98	105	24	12.9	16	128
O43147:886_901	P98168_1	62.500	8	3	0	4	11	98	105	24	12.9	16	128
O43147:886_901	P18850_1	50.000	10	5	0	2	11	23	32	28	12.5	16	150
O43147:886_901	P03372_1	57.143	7	3	0	4	10	17	23	31	12.5	16	184
O43147:886_901	Q5T1R4_1	50.000	10	5	0	1	10	840	849	58	11.7	16	864
O43147:886_901	Q5T1R4_1	33.333	12	8	0	4	15	479	490	93	11.2	16	864
O43147:886_901	Q5T1R4_1	33.333	12	8	0	1	12	510	521	629	 8.7	16	864
O43147:886_901	P36956_1	33.333	15	10	0	2	16	35	49	67	11.7	16	60
O43147:886_901	Q00613_1	100.000	4	0	0	10	13	121	124	86	11.2	16	159
O43147:886_901	P43268_1	66.667	12	2	2	6	15	6	17	130	10.8	16	42
O43147:886_901	O75030_1	37.500	8	5	0	9	16	17	24	153	10.4	16	72
O43147:886_901	Q99966_1	66.667	6	2	0	8	13	27	32	371	 9.5	16	49
O43147:886_901	Q02962_1	100.000	2	0	0	9	10	36	37	386	 9.1	16	95
O43147:886_901	P03372_2	66.667	6	2	0	4	9	15	20	394	 9.1	16	285
O43147:886_901	Q99967_1	80.000	5	1	0	9	13	23	27	558	 8.7	16	50
O43147:886_901	P06492_1	50.000	8	4	0	6	13	58	65	649	 8.7	16	80
O43147:959_978	O95644_2	66.667	6	2	0	2	7	228	233	0.30	18.9	20	241
